cell_label,X,Y,class,subclass
1104095349102500173-1,7.26591119171147,3.759061646388093,31 OPC-Oligo,327 Oligo NN
1104095349102500116-1,7.247206266068641,4.036937039128484,02 NP-CT-L6b Glut,031 CT SUB Glut
1104095349102020840-1,6.199148710494596,4.115018906622765,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349102330631,7.100750814721797,4.2701924247734135,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102350507,6.915547348206178,3.330994537150802,06 CTX-CGE GABA,049 Lamp5 Gaba
1104095349102170234-1,6.380660209899957,4.325463898954306,30 Astro-Epen,318 Astro-NT NN
1104095349102350515,6.925720786040463,3.3347454219624533,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102330656-1,7.11354085912633,4.258257196870818,30 Astro-Epen,319 Astro-TE NN
1104095349102190580,6.417429918045492,3.3702741585842686,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102170559-1,6.603635325906048,4.419649359329566,33 Vascular,333 Endo NN
1104095349102510105-1,7.167331385896312,3.524938963482501,30 Astro-Epen,319 Astro-TE NN
1104095349102020795,6.140709573145357,3.802735918992029,30 Astro-Epen,319 Astro-TE NN
1104095349102020794-2,6.166182710132668,4.037601449913023,19 MB Glut,175 SC Bnc2 Glut
1104095349102170469-1,6.548402864854491,4.4068354621078445,30 Astro-Epen,318 Astro-NT NN
1104095349102020844-1,6.2039681413503525,4.126805481078224,30 Astro-Epen,318 Astro-NT NN
1104095349102350601,6.9958725281059,3.36888016415258,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102020770,6.138117114210551,3.89108688130593,20 MB GABA,208 SC Lef1 Otx2 Gaba
1104095349102190867,6.5672271963470745,3.3074717093229973,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102170704-1,6.687583788084114,4.42976402407851,19 MB Glut,185 SCig Tfap2b Chrnb3 Glut
1104095349102190363,6.3100099388858775,3.450853945013192,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349102330781-1,7.1726593844883775,4.18947631431401,01 IT-ET Glut,024 L5 PPP Glut
1104095349102190201,6.233278900467573,3.5427156452316257,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102020856-1,6.213591350751841,4.1459792471242585,30 Astro-Epen,318 Astro-NT NN
1104095349102500178-1,7.277639829506574,3.873292959609004,31 OPC-Oligo,327 Oligo NN
1104095349102190533,6.393122656483408,3.383316970470236,01 IT-ET Glut,004 L6 IT CTX Glut
1104095349102170449-1,6.536307744685252,4.404764788762839,19 MB Glut,185 SCig Tfap2b Chrnb3 Glut
1104095349102510122,7.188612914266713,3.552820299152532,33 Vascular,333 Endo NN
1104095349102330529-1,7.050477170390222,4.316389207350422,30 Astro-Epen,319 Astro-TE NN
1104095349202020749,6.138208654198282,3.810549798072774,30 Astro-Epen,318 Astro-NT NN
1104095349202190075,6.181985840681856,3.6354743637178615,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102350026,6.6072815881013724,3.297587647444133,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102510187,7.244994438575527,3.667503404015203,31 OPC-Oligo,327 Oligo NN
1104095349102350353-1,6.811931800564741,3.298129232618822,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102330299-1,6.896991824681466,4.39921185181754,30 Astro-Epen,319 Astro-TE NN
1104095349102030915,6.1675257398885375,3.671103843016283,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102330690-1,7.129052537353082,4.246168235695629,31 OPC-Oligo,327 Oligo NN
1104095349102350313-1,6.789423610836826,3.2938836846896624,30 Astro-Epen,319 Astro-TE NN
1104095349102500171-1,7.278533931412344,3.891638293574888,31 OPC-Oligo,327 Oligo NN
1104095349102350240,6.740635621448487,3.288658000026221,30 Astro-Epen,319 Astro-TE NN
1104095349102500095-1,7.233518534093354,4.084888960549112,02 NP-CT-L6b Glut,033 NP SUB Glut
1104095349102190292,6.276461398862575,3.482849913472968,30 Astro-Epen,319 Astro-TE NN
1104095349102170371-1,6.482483170590995,4.3867832787594425,33 Vascular,333 Endo NN
1104095349102190392,6.3224218943971175,3.4355055281369924,30 Astro-Epen,319 Astro-TE NN
1104095349102190596,6.425477405038682,3.3611094009716425,07 CTX-MGE GABA,052 Pvalb Gaba
1104095349102350743,7.102819119774545,3.44553634744968,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102500183-1,7.2801310151939855,3.85128724283895,31 OPC-Oligo,327 Oligo NN
1104095349102190273,6.268336659157774,3.4911385855383044,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102350084,6.638875863634313,3.290784314538837,33 Vascular,333 Endo NN
1104095349102170243-1,6.3912949915595885,4.338548574021064,19 MB Glut,185 SCig Tfap2b Chrnb3 Glut
1104095349102510109,7.175885556584186,3.529591973068359,31 OPC-Oligo,327 Oligo NN
1104095349102330090-1,6.76803269627985,4.430211436953016,31 OPC-Oligo,327 Oligo NN
1104095349102030870,6.152549984290617,3.713688648157428,30 Astro-Epen,319 Astro-TE NN
1104095349102350574,6.963161388345794,3.346228657389208,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102030922,6.170862508124856,3.6554189783250286,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102190810,6.533936679756348,3.3127139719726864,31 OPC-Oligo,327 Oligo NN
1104095349102350227-1,6.726058751133997,3.2861588091319085,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102500189-1,7.279618931080827,3.815502123818179,31 OPC-Oligo,327 Oligo NN
1104095349102170390,6.491300716515152,4.392081584083066,20 MB GABA,207 SCs Dmbx1 Gaba
1104095349102190720,6.486213583764094,3.3299309959250545,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102190489,6.367945240041646,3.3964772119568325,07 CTX-MGE GABA,052 Pvalb Gaba
1104095349102020774-1,6.150321415842397,4.00092444624701,20 MB GABA,208 SC Lef1 Otx2 Gaba
1104095349102330562,7.068286997325305,4.3070767401524,30 Astro-Epen,319 Astro-TE NN
1104095349102190121,6.195788025588294,3.5974747197985404,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102020765-1,6.133725824611895,3.902023941646098,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102180120-1,6.272488153034056,4.236462269565569,31 OPC-Oligo,327 Oligo NN
1104095349102350675,7.05459926366316,3.4015678491569736,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349202170123,6.315748633642642,4.281554290093119,19 MB Glut,175 SC Bnc2 Glut
1104095349102170418-1,6.513149399769388,4.402019571376806,30 Astro-Epen,318 Astro-NT NN
1104095349102350184,6.694821847974064,3.284272626311938,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102170435-1,6.523703762062491,4.405849272341906,19 MB Glut,185 SCig Tfap2b Chrnb3 Glut
1104095349102170401-1,6.499645342517972,4.397221580392415,19 MB Glut,185 SCig Tfap2b Chrnb3 Glut
1104095349102500177-1,7.281535536222856,3.9036986111607073,31 OPC-Oligo,327 Oligo NN
1104095349102500188-1,7.282901548230696,3.8414984348637153,34 Immune,334 Microglia NN
1104095349102190088-1,6.181907087475142,3.623522273695936,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102350451,6.8759128267942575,3.3090962511897075,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102510077,7.145271452898316,3.485757000910459,30 Astro-Epen,319 Astro-TE NN
1104095349102500139-1,7.2647214208313535,4.006016167990407,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102330434,6.982672969097121,4.36639733438134,30 Astro-Epen,318 Astro-NT NN
1104095349102330728-1,7.149840506806392,4.229326411179844,34 Immune,334 Microglia NN
1104095349102500083-1,7.225311694471699,4.113455786900991,02 NP-CT-L6b Glut,033 NP SUB Glut
1104095349102170204-1,6.364651909275864,4.324081349545858,33 Vascular,333 Endo NN
1104095349102020780-2,6.131808457860828,3.8139467170545176,19 MB Glut,187 SCsg Pde5a Glut
1104095349102190517,6.382564091004545,3.382484369722192,07 CTX-MGE GABA,052 Pvalb Gaba
1104095349102510101,7.166659057758925,3.510272526481337,30 Astro-Epen,319 Astro-TE NN
1104095349102170713-1,6.693443245645845,4.437326522681052,20 MB GABA,212 SCs Lef1 Gli3 Gaba
1104095349102510147,7.203119163343194,3.5638634223119023,34 Immune,334 Microglia NN
1104095349102190651,6.448327590986822,3.343617833509237,07 CTX-MGE GABA,052 Pvalb Gaba
1104095349102330663,7.117489314522112,4.26657473570568,01 IT-ET Glut,018 L2 IT PPP-APr Glut
1104095349102030884,6.1544688694260135,3.6921240083424953,30 Astro-Epen,319 Astro-TE NN
1104095349102330682,7.12566929991329,4.258260746167943,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102350596,6.99288224729386,3.3578092110424897,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102500194-1,7.279152087871526,3.7783296139567737,31 OPC-Oligo,327 Oligo NN
1104095349102020779-1,6.155490324612484,4.031833989179897,30 Astro-Epen,318 Astro-NT NN
1104095349102350472-1,6.894832867319353,3.313438267054211,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102170172,6.343701093477009,4.309205793641114,31 OPC-Oligo,327 Oligo NN
1104095349102500164-1,7.278926166721728,3.944433363261996,31 OPC-Oligo,327 Oligo NN
1104095349102350767,7.116309085537192,3.451673071698769,02 NP-CT-L6b Glut,029 L6b CTX Glut
1104095349102330773,7.172061572426534,4.203646661600301,01 IT-ET Glut,023 SUB-ProS Glut
1104095349102350419,6.852356401321555,3.3003309812949704,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102330601,7.09079077664485,4.292912960472019,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102350161,6.682785211987259,3.2819584629413394,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102350440-1,6.863335282773484,3.3027063862361588,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102190396,6.325809334050015,3.424413345082283,30 Astro-Epen,319 Astro-TE NN
1104095349202190107,6.197216218302364,3.5855100921450003,30 Astro-Epen,319 Astro-TE NN
1104095349102180065-1,6.240949548911625,4.203603507259866,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349102350715,7.083959621956353,3.420053858179408,02 NP-CT-L6b Glut,029 L6b CTX Glut
1104095349102170595-1,6.626315476148323,4.433540309384398,19 MB Glut,185 SCig Tfap2b Chrnb3 Glut
1104095349102350792,7.131479169430706,3.465547248154175,30 Astro-Epen,319 Astro-TE NN
1104095349202020777,6.192334595377668,4.126091804161139,20 MB GABA,208 SC Lef1 Otx2 Gaba
1104095349102190688,6.46684566010058,3.332479889343899,01 IT-ET Glut,004 L6 IT CTX Glut
1104095349102190039,6.1609798757340055,3.665685552259979,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102190063,6.170667941284004,3.640211695090392,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102350519,6.93042077093877,3.324672763882584,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102020767-1,6.148382088161776,4.015418368051303,19 MB Glut,187 SCsg Pde5a Glut
1104095349102510127,7.186460201757021,3.533222034289067,33 Vascular,331 Peri NN
1104095349102350384,6.826226279627787,3.292247597983048,30 Astro-Epen,319 Astro-TE NN
1104095349102330316-1,6.915467226222223,4.401425137611792,20 MB GABA,205 SC-PAG Lef1 Emx2 Gaba
1104095349102500192,7.270681016748858,3.72166361875837,33 Vascular,333 Endo NN
1104095349102020756-1,6.135883704546602,3.9613619424658753,20 MB GABA,208 SC Lef1 Otx2 Gaba
1104095349102330284-1,6.888089785289432,4.411307542508582,20 MB GABA,205 SC-PAG Lef1 Emx2 Gaba
1104095349102500182-1,7.261991079957402,3.689519219683029,31 OPC-Oligo,327 Oligo NN
1104095349102030921,6.166115297898938,3.6491544834500105,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102190443,6.349909735247063,3.4021790131623915,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102190775,6.51437706259046,3.31212924844084,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102170311-1,6.439532038210442,4.375433379261724,31 OPC-Oligo,327 Oligo NN
1104095349102350630,7.014980631691801,3.367224460044413,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102020782-1,6.131224677301172,3.783715883083496,30 Astro-Epen,319 Astro-TE NN
1104095349102510195-1,7.24935776169437,3.650982839532589,31 OPC-Oligo,327 Oligo NN
1104095349102020784-1,6.162713067339888,4.062881676636398,20 MB GABA,211 SC Tnnt1 Gli3 Gaba
1104095349102030817,6.129735386574198,3.795129461912564,30 Astro-Epen,319 Astro-TE NN
1104095349102500176-2,7.258413172527085,3.6759808155412057,31 OPC-Oligo,327 Oligo NN
1104095349102180092-1,6.2560240517275485,4.226603566637197,19 MB Glut,186 SCop Pou4f2 Neurod2 Glut
1104095349102190303,6.280218701258654,3.4654124090886267,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349102330643,7.1113555024106345,4.277923545215556,33 Vascular,331 Peri NN
1104095349102020763-2,6.142320794205518,3.997794657721552,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349102500191-1,7.268366555894803,3.707318956853808,31 OPC-Oligo,327 Oligo NN
1104095349102510074-2,7.142820812718221,3.474278897229328,31 OPC-Oligo,327 Oligo NN
1104095349102330662,7.1170683385794415,4.273124477218249,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102170240-1,6.390705484309108,4.348392669124633,19 MB Glut,185 SCig Tfap2b Chrnb3 Glut
1104095349102190089-1,6.181096827396719,3.610793737075496,33 Vascular,333 Endo NN
1104095349102350046,6.620673838619137,3.283947315807791,07 CTX-MGE GABA,052 Pvalb Gaba
1104095349102500110-1,7.245152568792726,4.084195970515092,02 NP-CT-L6b Glut,033 NP SUB Glut
1104095349102020773-2,6.154588577609119,4.045859513424737,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102330162,6.811354195825862,4.433946362717139,19 MB Glut,176 SCig Foxb1 Glut
1104095349102350545,6.946040124749173,3.3277021109124627,30 Astro-Epen,319 Astro-TE NN
1104095349102500156,7.27992160224592,3.9715782094520224,31 OPC-Oligo,327 Oligo NN
1104095349102330411-1,6.970502554627524,4.3808733164301366,20 MB GABA,211 SC Tnnt1 Gli3 Gaba
1104095349102190849,6.550387413703705,3.2975211424023643,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102190071-1,6.170952355538466,3.6286277211665743,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102350366,6.815945184836458,3.2860662560027265,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102020757-2,6.123141678129832,3.8423118195172377,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102020744-2,6.133797764782677,3.9724355682161216,19 MB Glut,187 SCsg Pde5a Glut
1104095349102500130-1,7.262959413907972,4.040868247683877,30 Astro-Epen,319 Astro-TE NN
1104095349102500187-2,7.289290206109173,3.915709584531986,31 OPC-Oligo,327 Oligo NN
1104095349102020783-1,6.164439265747572,4.077765334246179,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349102170501-1,6.571907276481737,4.429015181618835,20 MB GABA,207 SCs Dmbx1 Gaba
1104095349102330634,7.105810394716805,4.288226571557797,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102190268,6.263849665621848,3.4781068266737214,34 Immune,334 Microglia NN
1104095349102350142,6.666065988407082,3.27628849081636,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102190587,6.4177951075299084,3.351373812855444,33 Vascular,333 Endo NN
1104095349102510084-1,7.152164680706457,3.4798615869007987,31 OPC-Oligo,327 Oligo NN
1104095349102020851-1,6.214621674997204,4.176141403528972,20 MB GABA,212 SCs Lef1 Gli3 Gaba
1104095349102030810,6.124277897546516,3.8018322963094313,30 Astro-Epen,318 Astro-NT NN
1104095349102330443-1,6.987296363616451,4.374584323914092,30 Astro-Epen,318 Astro-NT NN
1104095349102190608,6.430377894339902,3.3432601699379907,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102020764-1,6.122713840371993,3.814960862766961,19 MB Glut,187 SCsg Pde5a Glut
1104095349102500198-1,7.291119509328378,3.8052747921801178,31 OPC-Oligo,327 Oligo NN
1104095349102510149,7.207369260588813,3.5536544733127915,33 Vascular,333 Endo NN
1104095349102350758,7.113162849232662,3.436652717359063,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102350261-1,6.754143110701365,3.2752576483770115,34 Immune,334 Microglia NN
1104095349102020743-2,6.1205288376028415,3.8734681987218336,20 MB GABA,207 SCs Dmbx1 Gaba
1104095349102170465-1,6.5492964896277055,4.425159695614045,31 OPC-Oligo,327 Oligo NN
1104095349102020740-2,6.122825703115231,3.9150942606648176,20 MB GABA,208 SC Lef1 Otx2 Gaba
1104095349102030904,6.158160343093376,3.652229978850282,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102170156-1,6.331580527871054,4.311276477034298,30 Astro-Epen,318 Astro-NT NN
1104095349102020745,6.1199787416051,3.850966061066964,20 MB GABA,207 SCs Dmbx1 Gaba
1104095349102350702,7.06772965119222,3.3963858722881666,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102500195-2,7.294304603357065,3.8762606266851103,30 Astro-Epen,319 Astro-TE NN
1104095349102190031-1,6.155197420259315,3.6590739480615135,06 CTX-CGE GABA,049 Lamp5 Gaba
1104095349102020737-1,6.125926876167148,3.945127867467517,19 MB Glut,187 SCsg Pde5a Glut
1104095349102510185,7.234680890721719,3.601346473376088,33 Vascular,331 Peri NN
1104095349102330102-1,6.77727664091395,4.443264889901574,19 MB Glut,188 SCop Sln Glut
1104095349102190102-1,6.183547976272296,3.59215997004538,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102030857,6.141542274561999,3.698698891565395,31 OPC-Oligo,327 Oligo NN
1104095349202330691,7.156781234524149,4.239376979534296,30 Astro-Epen,319 Astro-TE NN
1104095349102170221-1,6.374767709087292,4.3455577117799535,19 MB Glut,185 SCig Tfap2b Chrnb3 Glut
1104095349102510076-1,7.143294813385044,3.46482748888822,31 OPC-Oligo,327 Oligo NN
1104095349102190802,6.526808223365332,3.2997750585425574,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102500148-1,7.276404086011203,4.010875759052424,30 Astro-Epen,319 Astro-TE NN
1104095349102190082,6.1785289831376815,3.6003618437445075,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102500203-1,7.296182142965515,3.860963028029638,31 OPC-Oligo,327 Oligo NN
1104095349102350673,7.045939352870672,3.3781067412189585,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102190873,6.570047509509216,3.286949093596337,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102170566-1,6.612358191452738,4.441501712577596,31 OPC-Oligo,327 Oligo NN
1104095349102170519-1,6.584004809100621,4.436169846303087,30 Astro-Epen,318 Astro-NT NN
1104095349102350625,7.011870163318747,3.3556085516900414,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102180116-2,6.273639854739535,4.259085253061798,20 MB GABA,207 SCs Dmbx1 Gaba
1104095349102510145-1,7.200220779178952,3.5365631482607083,31 OPC-Oligo,327 Oligo NN
1104095349102350502-1,6.914097164572788,3.307706361337909,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102500197-1,7.295852510308482,3.8971235266544175,31 OPC-Oligo,327 Oligo NN
1104095349102510135,7.1913546309168215,3.522903500928632,31 OPC-Oligo,327 Oligo NN
1104095349102020751-1,6.140179854081115,4.02294141547458,19 MB Glut,187 SCsg Pde5a Glut
1104095349102490065,7.217594528059851,4.156672779860294,01 IT-ET Glut,023 SUB-ProS Glut
1104095349102500212,7.292654579290698,3.7839754436726096,31 OPC-Oligo,327 Oligo NN
1104095349102190690,6.4668574366612255,3.3205973558472137,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349102330236-1,6.856176937970135,4.431397556821176,31 OPC-Oligo,327 Oligo NN
1104095349102510194,7.2422199488112815,3.6093910289171234,30 Astro-Epen,319 Astro-TE NN
1104095349102190422,6.3350085551158495,3.401098297514796,33 Vascular,333 Endo NN
1104095349102170481-1,6.559576420645738,4.432391323234641,19 MB Glut,185 SCig Tfap2b Chrnb3 Glut
1104095349102020811-1,6.187266391173434,4.1417804010000365,19 MB Glut,175 SC Bnc2 Glut
1104095349102180082,6.251958610629568,4.237489715283293,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349102350788,7.131708933494206,3.4481538106260685,02 NP-CT-L6b Glut,029 L6b CTX Glut
1104095349102030897,6.156824642513138,3.6430206860126586,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102350433-1,6.861325617803853,3.288307536960386,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102170804-1,6.75460956311566,4.450214810720959,31 OPC-Oligo,327 Oligo NN
1104095349102190750,6.495934570760452,3.306712971186516,30 Astro-Epen,319 Astro-TE NN
1104095349102020891-1,6.242623978324946,4.227311987214259,31 OPC-Oligo,327 Oligo NN
1104095349102350650,7.030359529160716,3.363654203621081,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102170331-1,6.455885963496463,4.396298750562613,31 OPC-Oligo,327 Oligo NN
1104095349102190524,6.384729276347911,3.3630579554927733,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102190655,6.450587470723815,3.3259840942258103,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102190776,6.510182052797463,3.301188750496856,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102020735-2,6.123867223747494,3.9644874285380496,20 MB GABA,208 SC Lef1 Otx2 Gaba
1104095349102030785,6.116951970992552,3.806871969170988,20 MB GABA,208 SC Lef1 Otx2 Gaba
1104095349102330178-1,6.821007367028082,4.441674667602813,30 Astro-Epen,318 Astro-NT NN
1104095349102330452-1,6.995725833459438,4.377788550559433,30 Astro-Epen,318 Astro-NT NN
1104095349102500157,7.28266104788066,4.002487772660581,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102030834,6.12885922010644,3.729492938705797,30 Astro-Epen,319 Astro-TE NN
1104095349102500103-2,7.244625632141404,4.11034182490925,02 NP-CT-L6b Glut,033 NP SUB Glut
1104095349102190352,6.303484493281837,3.4257479792714483,33 Vascular,333 Endo NN
1104095349102020762-1,6.151615828334013,4.067114449784375,20 MB GABA,212 SCs Lef1 Gli3 Gaba
1104095349102190254,6.255493425716121,3.475623569974536,07 CTX-MGE GABA,052 Pvalb Gaba
1104095349102330756-1,7.165077802125817,4.236982257735748,31 OPC-Oligo,327 Oligo NN
1104095349202020726,6.164310465138684,4.098983562672281,31 OPC-Oligo,327 Oligo NN
1104095349102030869,6.143575178676514,3.6750666648999495,31 OPC-Oligo,327 Oligo NN
1104095349102030924,6.167287225590984,3.6141678959897865,01 IT-ET Glut,020 L2/3 IT RSP Glut
